epoch, batch, loss, loss_e, e_mae, e/N_mae
    3,    42,        0.0022956,        0.0022956,           1.2807,         0.040022
    3,    43,       0.00091829,       0.00091829,          0.85169,         0.026615
    3,    44,       0.00032219,       0.00032219,          0.46366,         0.014489
    3,    45,       0.00055434,       0.00055434,          0.55753,         0.017423
    3,    46,       0.00099724,       0.00099724,          0.94345,         0.029483
    3,    47,       0.00030058,       0.00030058,          0.44571,         0.013928
    3,    48,        0.0026336,        0.0026336,           1.4916,         0.046612
    3,    49,        0.0030774,        0.0030774,           1.4679,         0.045871
    3,    50,        0.0036628,        0.0036628,           1.5836,         0.049488
    3,    51,       0.00036724,       0.00036724,          0.52558,         0.016424
    3,    52,        0.0019231,        0.0019231,           1.0542,         0.032945
    3,    53,        0.0041343,        0.0041343,           1.7698,         0.055307
    3,    54,       0.00088378,       0.00088378,          0.84956,         0.026549
    3,    55,           143.69,           143.69,           192.14,           6.0045
    3,    56,         0.010588,         0.010588,           2.1542,         0.067318
    3,    57,         0.032938,         0.032938,           4.2754,          0.13361
    3,    58,          0.04298,          0.04298,            4.907,          0.15334
    3,    59,          0.27346,          0.27346,           14.086,           0.4402
    3,    60,          0.66969,          0.66969,           17.159,          0.53623
    3,    61,          0.11392,          0.11392,           9.8482,          0.30775
    3,    62,         0.078994,         0.078994,           6.5702,          0.20532
    3,    63,          0.96484,          0.96484,           18.427,          0.57584
    3,    64,          0.79159,          0.79159,            18.46,          0.57686
    3,    65,           1.8522,           1.8522,           36.609,            1.144
    3,    66,         0.081827,         0.081827,           7.0488,          0.22028
    3,    67,           1.2333,           1.2333,           30.781,           0.9619
    3,    68,          0.50999,          0.50999,            22.26,          0.69561
    3,    69,           0.3298,           0.3298,           18.228,          0.56962
    3,    70,           1.5285,           1.5285,           32.296,           1.0093
    3,    71,          0.75589,          0.75589,           25.342,          0.79192
    3,    72,           0.9567,           0.9567,           26.449,          0.82652
    3,    73,          0.47592,          0.47592,            20.46,          0.63938
    3,    74,          0.41608,          0.41608,           19.766,          0.61768
    3,    75,          0.40385,          0.40385,            19.34,          0.60438
    3,    76,          0.47527,          0.47527,           22.046,          0.68894
    3,    77,          0.38435,          0.38435,           17.697,          0.55304
    3,    78,          0.21466,          0.21466,           13.238,          0.41368
    3,    79,          0.23715,          0.23715,           15.527,          0.48523
    3,    80,          0.19159,          0.19159,           13.744,          0.42951
    3,    81,          0.10164,          0.10164,           8.8352,           0.2761
    3,    82,          0.10925,          0.10925,           9.8175,           0.3068
    3,    83,         0.050383,         0.050383,           6.2701,          0.19594
    3,    84,           0.0222,           0.0222,           4.5448,          0.14202
    3,    85,         0.021628,         0.021628,           4.2398,          0.13249
    3,    86,          0.10796,          0.10796,           10.316,          0.32238
    3,    87,         0.029283,         0.029283,            5.157,          0.16116
    3,    88,          0.10519,          0.10519,           9.6223,           0.3007
    3,    89,         0.065747,         0.065747,           6.1212,          0.19129
    3,    90,            0.155,            0.155,           8.1998,          0.25624
    3,    91,         0.094377,         0.094377,             8.81,          0.27531
    3,    92,          0.10692,          0.10692,           10.114,          0.31605
    3,    93,          0.34219,          0.34219,           14.555,          0.45483
    3,    94,          0.19025,          0.19025,            9.619,          0.30059
    3,    95,          0.06411,          0.06411,           8.0389,          0.25122
    3,    96,         0.019377,         0.019377,           3.7653,          0.11767
    3,    97,         0.052404,         0.052404,           6.8204,          0.21314
    3,    98,        0.0012351,        0.0012351,          0.96184,         0.030057
    3,    99,         0.017375,         0.017375,           2.9185,         0.091202
    3,   100,         0.014056,         0.014056,           3.5817,          0.11193
    3,   101,         0.051891,         0.051891,           6.6651,          0.20828
    3,   102,         0.063223,         0.063223,           6.3526,          0.19852
    3,   103,         0.012377,         0.012377,           2.8205,          0.08814
    3,   104,         0.009162,         0.009162,           2.2515,         0.070359
    3,   105,         0.056227,         0.056227,           6.1763,          0.19301
    3,   106,         0.011001,         0.011001,           2.2712,         0.070975
    3,   107,         0.050498,         0.050498,           6.9718,          0.21787
    3,   108,         0.014836,         0.014836,            2.677,         0.083657
    3,   109,         0.010862,         0.010862,           2.8787,          0.08996
    3,   110,         0.016011,         0.016011,           2.3164,         0.072388
    3,   111,         0.021759,         0.021759,           3.6373,          0.11366
    3,   112,        0.0092315,        0.0092315,           2.2759,         0.071121
    3,   113,        0.0094514,        0.0094514,           2.6377,         0.082427
    3,   114,         0.007269,         0.007269,             1.67,         0.052189
    3,   115,         0.026054,         0.026054,           3.8324,          0.11976
    3,   116,         0.015368,         0.015368,           2.6454,          0.08267
    3,   117,        0.0035735,        0.0035735,           1.5505,         0.048454
    3,   118,        0.0056537,        0.0056537,           1.8424,         0.057576
    3,   119,       0.00095034,       0.00095034,          0.89471,          0.02796
    3,   120,         0.006467,         0.006467,           1.6742,         0.052318
    3,   121,         0.094085,         0.094085,           6.9503,           0.2172
    3,   122,        0.0026262,        0.0026262,           1.4161,         0.044252
    3,   123,        0.0018643,        0.0018643,           1.3118,         0.040993
